,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Customer_Age,Years_Since_Enrollment
1659,PhD,Single,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,Accept,No,55,12
1660,Master,Married,40101.0,1,0,73,171,3,129,26,24,62,4,6,1,6,7,Refuse,No,39,12
1661,Graduation,Married,70503.0,0,0,73,1379,33,216,0,33,66,1,2,4,9,6,Refuse,No,71,12
1662,Graduation,Married,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,Accept,No,49,12
1663,Graduation,Single,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,Refuse,No,44,10
1664,Graduation,Married,62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,Refuse,No,44,10
1665,PhD,Married,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,Refuse,No,50,10
1666,Graduation,Married,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,Refuse,No,55,11
1668,Graduation,Married,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,Refuse,No,39,11
1670,Graduation,Single,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,Accept,No,39,11
1671,PhD,Divorced,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,Refuse,No,76,11
1672,PhD,Married,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,Refuse,No,57,11
1673,Master,Married,61794.0,0,1,74,264,47,188,54,47,11,2,4,4,10,2,Refuse,No,63,11
1674,Master,Married,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,Refuse,No,59,11
1676,Master,Single,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,Refuse,No,55,11
1677,PhD,Divorced,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,Refuse,No,59,11
1678,2n Cycle,Married,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,Refuse,No,68,11
1679,Master,Single,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,Refuse,No,55,11
1680,PhD,Married,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,Refuse,No,65,11
1681,Graduation,Married,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,Refuse,No,61,11
1683,2n Cycle,Married,36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,Refuse,No,46,11
1684,Graduation,Married,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,Refuse,No,71,11
1685,PhD,Single,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,Refuse,No,50,12
1686,Master,Married,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,Refuse,No,51,12
1687,Graduation,Married,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,Refuse,No,72,12
1688,Graduation,Married,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,Refuse,No,59,12
1689,Master,Married,18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,Refuse,No,42,10
1690,Graduation,Single,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,Refuse,No,66,10
1691,Graduation,Single,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,Refuse,No,45,10
1692,Graduation,Single,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,Refuse,No,51,11
1693,Master,Widow,52247.25135379061,0,0,75,532,126,490,164,126,126,1,5,5,11,1,Accept,No,81,11
1694,PhD,Single,16269.0,1,0,75,19,3,18,3,1,0,3,3,0,3,8,Refuse,No,40,11
1695,Graduation,Married,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,Refuse,No,42,11
1696,Graduation,Single,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,Refuse,No,53,11
1698,Graduation,Married,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,Refuse,No,50,11
1699,PhD,Single,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,Refuse,No,58,11
1700,Graduation,Single,81741.0,0,0,75,249,153,940,58,134,38,0,6,6,7,2,Refuse,No,44,11
1701,Graduation,Married,25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,Accept,No,53,11
1702,Graduation,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,Refuse,No,52,11
1703,Graduation,Divorced,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,Refuse,No,62,11
1704,Graduation,Married,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,Refuse,No,52,12
1705,Graduation,Married,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,Accept,No,45,12
1706,2n Cycle,Divorced,21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,Refuse,No,46,10
1707,Graduation,Married,32144.0,1,1,76,41,0,10,0,0,3,4,2,1,3,7,Refuse,No,70,10
1708,Master,Divorced,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,Refuse,No,70,10
1709,Graduation,Married,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,Refuse,No,53,10
1710,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,Refuse,No,53,11
1712,PhD,Single,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,Refuse,No,69,11
1713,2n Cycle,Married,23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,Refuse,No,48,11
1714,PhD,Single,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,Refuse,No,62,11
1715,Graduation,Divorced,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,Accept,No,41,11
1716,Basic,Single,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,Refuse,No,66,11
1717,Graduation,Married,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,Accept,No,66,11
1718,2n Cycle,Married,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,Refuse,No,57,11
1719,Graduation,Widow,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,Refuse,No,67,11
1720,Graduation,Single,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,Refuse,No,47,12
1721,PhD,Married,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,Refuse,No,67,12
1722,Graduation,Married,32880.0,1,0,76,8,4,15,7,6,2,1,1,0,3,8,Refuse,No,38,12
1723,2n Cycle,Single,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,Accept,No,42,12
1724,Graduation,Married,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,Refuse,No,43,12
1725,Graduation,Married,34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,Refuse,No,51,10
1726,Graduation,Divorced,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,Refuse,No,48,10
1727,2n Cycle,Married,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,Refuse,No,36,10
1728,Graduation,Married,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,Refuse,No,41,10
1729,Graduation,Single,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,Refuse,No,57,10
1730,Basic,Widow,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,Refuse,No,64,10
1731,Master,Single,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,Refuse,No,46,10
1732,2n Cycle,Married,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,Refuse,No,35,10
1733,Graduation,Married,65665.0,0,1,77,225,162,387,106,36,29,1,5,10,8,3,Refuse,No,48,11
1734,Graduation,Divorced,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,Refuse,No,53,11
1735,Graduation,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,Refuse,No,35,11
1737,Graduation,Single,26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,Refuse,No,34,11
1738,2n Cycle,Divorced,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,Accept,No,54,11
1739,Graduation,Divorced,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,Refuse,No,48,11
1740,PhD,Married,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,Refuse,No,83,11
1741,Graduation,Divorced,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,Refuse,No,54,11
1742,Master,Married,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,Refuse,No,58,11
1743,Master,Single,58308.0,0,1,77,691,0,69,10,0,130,4,2,6,3,8,Refuse,No,60,11
1744,Graduation,Married,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,Refuse,Yes,60,11
1745,Graduation,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,Refuse,No,65,12
1748,Graduation,Married,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,Refuse,No,66,12
1749,Graduation,Married,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,Refuse,No,57,12
1750,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,Refuse,No,53,10
1752,Master,Married,89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,Refuse,No,65,10
1753,Graduation,Married,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,Refuse,No,63,10
1754,Graduation,Single,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,Refuse,No,35,10
1755,PhD,Single,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,Refuse,No,51,10
1756,Graduation,Single,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,Refuse,No,59,10
1757,Graduation,Divorced,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,Refuse,No,74,11
1758,PhD,Single,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,Refuse,No,64,11
1759,Graduation,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,Accept,No,49,11
1761,Master,Married,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,Refuse,No,56,11
1762,Master,Divorced,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,Refuse,No,45,11
1763,Graduation,Divorced,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,Refuse,No,49,11
1764,Graduation,Married,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,Refuse,No,42,11
1765,Graduation,Married,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,Refuse,No,52,11
1766,Graduation,Single,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,Refuse,No,68,11
1767,Graduation,Married,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,Refuse,No,55,11
1768,Graduation,Single,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,Refuse,No,71,11
1769,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,Refuse,No,68,12
1771,Graduation,Married,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,Refuse,No,64,12
1773,2n Cycle,Married,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,Refuse,No,42,12
1775,Graduation,Single,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,Refuse,No,58,12
1776,Graduation,Married,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,Refuse,No,47,10
1777,PhD,Married,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,Refuse,No,63,10
1778,Graduation,Married,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,Refuse,No,57,10
1779,PhD,Single,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,Refuse,No,74,10
1780,Master,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,Refuse,No,69,11
1781,Graduation,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,Refuse,No,54,11
1782,Graduation,Single,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,Refuse,No,61,11
1783,Graduation,Single,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,Refuse,No,69,11
1784,2n Cycle,Married,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,Refuse,No,48,11
1785,Graduation,Married,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,Accept,No,47,11
1786,2n Cycle,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,Refuse,No,45,11
1787,Graduation,Single,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,Refuse,No,41,11
1788,Graduation,Divorced,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,Refuse,No,70,11
1789,Graduation,Married,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,Refuse,No,59,11
1790,PhD,Married,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,Accept,No,76,12
1791,Graduation,Married,17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,Refuse,No,46,12
1792,Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,Accept,No,66,12
1793,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,Refuse,No,63,10
1795,Master,Married,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,Refuse,No,44,10
1796,PhD,Married,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,Refuse,No,45,10
1797,Master,Married,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,Refuse,No,58,10
1798,Master,Single,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,Refuse,No,47,10
1799,Master,Married,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,Refuse,No,56,10
1800,Graduation,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,Refuse,No,48,10
1801,Master,Married,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,Refuse,No,55,11
1802,Master,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,Refuse,No,45,11
1803,Graduation,Married,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,Refuse,No,56,11
1804,PhD,Single,52247.25135379061,0,0,80,81,11,50,3,2,39,1,1,3,4,2,Refuse,No,65,11
1805,Master,Single,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,Refuse,No,38,11
1806,PhD,Married,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,Refuse,No,41,11
1807,2n Cycle,Single,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,Refuse,No,39,11
1808,2n Cycle,Divorced,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,Refuse,No,68,11
1809,PhD,Widow,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,Accept,No,77,11
1810,2n Cycle,Widow,47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,Refuse,No,49,11
1811,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,Accept,No,52,11
1812,PhD,Divorced,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,Refuse,No,55,11
1813,PhD,Married,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,Accept,No,66,11
1814,Graduation,Single,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,Refuse,No,62,12
1815,Graduation,Divorced,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,Refuse,No,55,12
1816,Graduation,Single,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,Refuse,No,56,12
1817,Graduation,Divorced,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,Refuse,No,51,12
1818,2n Cycle,Married,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,Refuse,No,35,12
1819,Graduation,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,Refuse,No,53,12
1820,Graduation,Married,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,Refuse,No,48,12
1821,PhD,Married,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,Refuse,No,48,10
1822,Master,Married,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,Refuse,No,68,10
1823,PhD,Single,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,Accept,No,51,10
1824,Basic,Married,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,Refuse,No,28,10
1825,PhD,Married,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,Refuse,No,55,10
1826,Graduation,Divorced,153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,Refuse,No,49,10
1827,Graduation,Married,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,Refuse,No,46,10
1828,Master,Married,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,Refuse,No,54,11
1829,Graduation,Married,58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,Refuse,No,45,11
1830,Master,Married,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,Refuse,No,76,11
1831,Graduation,Married,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,Refuse,No,45,11
1832,PhD,Widow,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,Refuse,No,66,11
1833,2n Cycle,Married,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,Refuse,No,38,11
1834,PhD,Married,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,Refuse,No,53,11
1835,PhD,Married,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,Refuse,No,60,11
1836,Graduation,Married,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,Refuse,No,50,11
1838,PhD,Single,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,Refuse,No,71,11
1839,Graduation,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,Refuse,No,66,11
1840,PhD,Married,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,Accept,No,71,11
1841,Graduation,Married,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,Refuse,No,63,11
1842,Master,Single,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,Refuse,No,48,11
1843,PhD,Single,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,Refuse,No,52,12
1844,Master,Widow,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,Accept,No,55,12
1845,Master,Married,47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,Accept,No,62,12
1846,Graduation,Divorced,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,Refuse,No,57,12
1847,PhD,Married,56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,Accept,No,43,12
1848,Graduation,Married,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,Refuse,No,38,10
1849,Graduation,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,Refuse,No,48,10
1851,Graduation,Married,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,Refuse,No,73,10
1852,2n Cycle,Married,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,Refuse,No,54,11
1853,Graduation,Divorced,63033.0,0,0,82,194,61,480,225,112,30,1,3,4,8,2,Refuse,No,65,11
1854,PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,Refuse,No,57,11
1855,Graduation,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,Refuse,No,40,11
1856,Graduation,Married,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,Refuse,No,70,11
1857,PhD,Single,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,Refuse,No,43,11
1858,PhD,Single,52247.25135379061,1,0,82,23,0,15,0,2,7,2,3,0,3,6,Refuse,No,43,11
1859,Graduation,Married,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,Refuse,No,56,11
1860,PhD,Married,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,Accept,No,68,11
1861,Graduation,Single,11012.0,1,0,82,24,3,26,7,1,23,3,3,1,2,9,Refuse,No,40,11
1862,Graduation,Divorced,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,Refuse,No,48,11
1863,Graduation,Married,52247.25135379061,1,1,82,71,1,16,0,0,9,4,2,1,3,8,Refuse,No,53,11
1864,PhD,Married,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,Refuse,No,75,11
1865,Graduation,Widow,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,Refuse,No,73,11
1866,Graduation,Married,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,Refuse,Yes,45,11
1867,Basic,Married,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,Refuse,No,35,12
1868,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,Accept,No,52,12
1869,2n Cycle,Single,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,Refuse,No,43,12
1870,2n Cycle,Married,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,Refuse,No,43,10
1871,Graduation,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,Refuse,No,52,10
1872,Master,Married,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,Refuse,No,53,10
1873,PhD,Single,66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,Refuse,No,55,10
1874,2n Cycle,Married,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,Refuse,No,39,10
1875,Graduation,Married,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,Refuse,No,60,10
1876,PhD,Married,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,Refuse,No,50,11
1877,Graduation,Married,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,Refuse,No,58,11
1878,Graduation,Divorced,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,Refuse,No,45,11
1879,Graduation,Single,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,Refuse,No,50,11
1880,Master,Married,52247.25135379061,0,1,83,161,0,22,0,0,24,2,4,1,4,6,Refuse,No,70,11
1881,Graduation,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,Refuse,No,45,11
1882,PhD,Widow,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,Refuse,No,66,11
1883,Graduation,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,Refuse,No,48,11
1885,PhD,Married,78642.0,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,Refuse,No,53,11
1886,Graduation,Married,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,Refuse,No,69,11
1887,Graduation,Married,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,Refuse,No,62,11
1888,Graduation,Married,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,Refuse,No,61,12
1889,Graduation,Married,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,Refuse,No,69,12
1890,Graduation,Married,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,Refuse,No,64,12
1892,PhD,Married,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,Refuse,No,54,10
1893,Master,Married,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,Refuse,No,48,10
1894,Graduation,Married,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,Refuse,No,59,10
1895,Graduation,Married,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,Refuse,No,45,10
1896,Graduation,Married,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,Refuse,No,67,10
1898,Master,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,Refuse,No,55,10
1899,Graduation,Married,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,Refuse,No,53,10
1900,Graduation,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,Refuse,No,39,11
1901,Graduation,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,Refuse,No,79,11
1902,Graduation,Married,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,Refuse,No,69,11
1904,PhD,Married,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,Refuse,No,49,11
1905,2n Cycle,Married,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,Refuse,No,55,11
1906,Graduation,Married,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,Refuse,No,37,11
1907,Master,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,Refuse,No,48,11
1908,2n Cycle,Divorced,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,Refuse,No,67,11
1909,Graduation,Married,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,Refuse,No,62,12
1910,Master,Single,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,Refuse,No,73,12
1911,Graduation,Married,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,Refuse,No,48,12
1913,Graduation,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,Accept,No,68,12
1914,2n Cycle,Married,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,Refuse,No,46,12
1915,Master,Married,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,Refuse,No,54,10
1916,Graduation,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,Refuse,No,62,10
1918,Graduation,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,Refuse,No,50,10
1919,PhD,Married,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,Refuse,No,51,10
1920,Graduation,Single,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,Refuse,No,77,10
1921,Graduation,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,Refuse,No,61,11
1922,Graduation,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,Refuse,No,68,11
1923,Master,Married,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,Refuse,No,42,11
1924,PhD,Divorced,55614.0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,Refuse,No,80,11
1925,PhD,Married,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,Refuse,No,75,11
1926,2n Cycle,Married,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,Refuse,No,57,11
1927,Master,Married,54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,Refuse,No,68,11
1928,Graduation,Married,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,Refuse,No,49,11
1929,Master,Married,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,Refuse,No,73,11
1930,Graduation,Married,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,Refuse,No,69,11
1931,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,Refuse,No,53,12
1933,Graduation,Married,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,Refuse,No,42,10
1934,PhD,Married,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,Refuse,No,65,10
